habitat_type,stationID,latitude,longitude,
shoreline,LOLA21,42.4491388,-88.08394443,
shoreline,LOLA22,42.44926976,-88.08371986,
shoreline,LOLA23,42.44926976,-88.08371986,
shoreline,LOLA24,42.44976379,-88.08276728,
shoreline,LOLA25,42.44976379,-88.08276728,
shoreline,LOLA26,42.44976379,-88.08276728,
shoreline,LOLA27,42.44976379,-88.08276728,
shoreline,LOLA28,42.44976379,-88.08276728,
shoreline,LOLA29,42.4498441,-88.0825123,
shoreline,LOLA30,42.4498441,-88.0825123,
shoreline,DELA01,42.41641138,-88.06467959,
shoreline,DELA02,42.41641138,-88.06467959,
shoreline,DELA03,42.41641138,-88.06467959,
shoreline,DELA04,42.41641138,-88.06467959,
shoreline,DELA05,42.41641138,-88.06467959,
shoreline,DELA06,42.41641138,-88.06467959,
shoreline,DELA07,42.41641138,-88.06467959,
shoreline,DELA08,42.41641138,-88.06467959,
shoreline,DELA09,42.41641138,-88.06467959,
shoreline,DELA10,42.41641138,-88.06467959,
shoreline,DELA11,42.42272044,-88.06187367,
shoreline,DELA12,42.42272044,-88.06187367,
shoreline,DELA13,42.42272044,-88.06187367,
shoreline,DELA14,42.42272044,-88.06187367,
shoreline,DELA15,42.42272044,-88.06187367,
shoreline,DELA16,42.42272044,-88.06187367,
shoreline,DELA17,42.42272044,-88.06187367,
shoreline,DELA18,42.4228202,-88.06165554,
shoreline,DELA19,42.4228202,-88.06165554,
shoreline,DELA20,42.4228202,-88.06165554,
shoreline,DELA21,42.42316043,-88.06215381,
shoreline,DELA22,42.42316043,-88.06215381,
shoreline,DELA23,42.42316043,-88.06215381,
shoreline,DELA24,42.42316043,-88.06215381,
shoreline,DELA25,42.42316043,-88.06215381,
shoreline,DELA26,42.42316043,-88.06215381,
shoreline,DELA27,42.42316043,-88.06215381,
shoreline,DELA28,42.42316043,-88.06215381,
shoreline,DELA29,42.4232353,-88.06218348,
shoreline,DELA30,42.4232353,-88.06218348,
shoreline,CELA01,42.41984679,-88.08130872,
shoreline,CELA02,42.41984679,-88.08130872,
shoreline,CELA03,42.41984679,-88.08130872,
shoreline,CELA04,42.41984679,-88.08130872,
shoreline,CELA05,42.41984679,-88.08130872,
shoreline,CELA06,42.41984679,-88.08130872,
shoreline,CELA07,42.41984679,-88.08130872,
shoreline,CELA08,42.41984679,-88.08130872,
shoreline,CELA09,42.41966319,-88.08103,
shoreline,CELA10,42.41998164,-88.08063641,
shoreline,CELA11,42.41998164,-88.08063641,
shoreline,CELA12,42.41998164,-88.08063641,
shoreline,CELA13,42.41993277,-88.08069695,
shoreline,CELA14,42.41993277,-88.08069695,
shoreline,CELA15,42.41993277,-88.08069695,
shoreline,CELA16,42.41993277,-88.08069695,
shoreline,CELA17,42.41993277,-88.08069695,
shoreline,CELA18,42.41993277,-88.08069695,
shoreline,CELA19,42.41993277,-88.08069695,
shoreline,CELA20,42.41993277,-88.08069695,
shoreline,CELA21,42.41993277,-88.08069695,
shoreline,CELA22,42.41993277,-88.08069695,
shoreline,CELA23,42.41993277,-88.08069695,
shoreline,CELA24,42.41993277,-88.08069695,
shoreline,CELA25,42.41993277,-88.08069695,
shoreline,CELA26,42.41993277,-88.08069695,
shoreline,CELA27,42.41993277,-88.08069695,
shoreline,CELA28,42.41993277,-88.08069695,
shoreline,CELA29,42.41993277,-88.08069695,
shoreline,CELA30,42.41993277,-88.08069695,
shoreline,CELA31,42.42034631,-88.08082295,
shoreline,CELA32,42.42034631,-88.08082295,
shoreline,CELA33,42.42034631,-88.08082295,
shoreline,CELA34,42.42034631,-88.08082295,
shoreline,CELA35,42.42040587,-88.08081221,
shoreline,CELA36,42.42040587,-88.08081221,
shoreline,CELA37,42.42040587,-88.08081221,
shoreline,CELA38,42.42040587,-88.08081221,
shoreline,CELA39,42.42040587,-88.08081221,
shoreline,CELA40,42.42040587,-88.08081221,
shoreline,CELA41,42.42152245,-88.08085448,
shoreline,CELA42,42.42152245,-88.08085448,
shoreline,CELA43,42.42152245,-88.08085448,
shoreline,CELA44,42.42152245,-88.08085448,
shoreline,CELA45,42.42152245,-88.08085448,
shoreline,CELA46,42.42167075,-88.08091629,
shoreline,CELA47,42.42196599,-88.08112049,
shoreline,CELA48,42.42196599,-88.08112049,
shoreline,CELA49,42.42225268,-88.08126488,
shoreline,CELA50,42.42271063,-88.08141033,
shoreline,CELA51,42.42750168,-88.08469788,
shoreline,CELA52,42.42750168,-88.08469788,
shoreline,CELA53,42.42750168,-88.08469788,
shoreline,CELA54,42.42750168,-88.08469788,
shoreline,CELA55,42.42750168,-88.08469788,
shoreline,CELA56,42.42762774,-88.08612434,
shoreline,CELA57,42.42762774,-88.08612434,
shoreline,CELA58,42.42765105,-88.08598224,
shoreline,CELA59,42.42765105,-88.08598224,
shoreline,CELA60,42.42765105,-88.08598224,
shoreline,LELA01,42.32735636,-88.00974059,
shoreline,LELA02,42.32735636,-88.00974059,
shoreline,LELA03,42.32735636,-88.00974059,
shoreline,LELA04,42.32735636,-88.00974059,
shoreline,LELA05,42.32735636,-88.00974059,
shoreline,LELA06,42.32735636,-88.00974059,
shoreline,LELA07,42.32735636,-88.00974059,
shoreline,LELA08,42.32735636,-88.00974059,
shoreline,LELA09,42.32735636,-88.00974059,
shoreline,LELA10,42.32735636,-88.00974059,
shoreline,LELA11,42.32735636,-88.00974059,
shoreline,LELA12,42.32735636,-88.00974059,
shoreline,LELA13,42.32735636,-88.00974059,
shoreline,LELA14,42.32735636,-88.00974059,
shoreline,LELA15,42.32735636,-88.00974059,
shoreline,LELA16,42.32735636,-88.00974059,
shoreline,LELA17,42.32735636,-88.00974059,
shoreline,LELA18,42.32735636,-88.00974059,
shoreline,LELA19,42.32735636,-88.00974059,
shoreline,LELA20,42.32735636,-88.00974059,
shoreline,LELA21,42.32735636,-88.00974059,
shoreline,LELA22,42.32735636,-88.00974059,
shoreline,LELA23,42.32735636,-88.00974059,
shoreline,LELA24,42.32735636,-88.00974059,
shoreline,LELA25,42.32735636,-88.00974059,
shoreline,LELA26,42.32735636,-88.00974059,
shoreline,LELA27,42.32735636,-88.00974059,
shoreline,LELA28,42.32735636,-88.00974059,
shoreline,LELA29,42.32735636,-88.00974059,
shoreline,LELA30,42.32735636,-88.00974059,
shoreline,LELA31,42.32735636,-88.00974059,
shoreline,LELA32,42.32735636,-88.00974059,
shoreline,LELA33,42.32735636,-88.00974059,
shoreline,LELA34,42.32738337,-88.00974486,
shoreline,LELA35,42.32738337,-88.00974486,
shoreline,LELA36,42.32738337,-88.00974486,
shoreline,LELA37,42.32738337,-88.00974486,
shoreline,LELA38,42.32738337,-88.00974486,
shoreline,LELA39,42.32738337,-88.00974486,
shoreline,LELA40,42.32738337,-88.00974486,
shoreline,LELA41,42.32738337,-88.00974486,
shoreline,LELA42,42.32738337,-88.00974486,
shoreline,LELA43,42.32738337,-88.00974486,
shoreline,LELA44,42.32738337,-88.00974486,
shoreline,LELA45,42.32738337,-88.00974486,
shoreline,LELA46,42.32738337,-88.00974486,
shoreline,LELA47,42.32738337,-88.00974486,
shoreline,LELA48,42.32738337,-88.00974486,
shoreline,LELA49,42.32738337,-88.00974486,
shoreline,LELA50,42.32738337,-88.00974486,
shoreline,LELA51,42.32738668,-88.00965194,
shoreline,LELA52,42.32738668,-88.00965194,
shoreline,LELA53,42.32738668,-88.00965194,
shoreline,LELA54,42.32738668,-88.00965194,
shoreline,LELA55,42.32738668,-88.00965194,
shoreline,LELA56,42.32738668,-88.00965194,
shoreline,LELA57,42.32738668,-88.00965194,
shoreline,LELA58,42.32738668,-88.00965194,
shoreline,LELA59,42.32738668,-88.00965194,
shoreline,LELA60,42.32738668,-88.00965194,
shoreline,BALA01,42.26164824,-88.14110701,
shoreline,BALA02,42.26164824,-88.14110701,
shoreline,BALA03,42.26164824,-88.14110701,
shoreline,BALA04,42.26164824,-88.14110701,
shoreline,BALA05,42.26164824,-88.14110701,
shoreline,BALA06,42.26152734,-88.14084072,
shoreline,BALA07,42.26152734,-88.14084072,
shoreline,BALA08,42.26152734,-88.14084072,
shoreline,BALA09,42.26152734,-88.14084072,
shoreline,BALA10,42.26152734,-88.14084072,
shoreline,BALA11,42.26134111,-88.14064335,
shoreline,BALA12,42.26134111,-88.14064335,
shoreline,BALA13,42.26134111,-88.14064335,
shoreline,BALA14,42.26134111,-88.14064335,
shoreline,BALA15,42.26134111,-88.14064335,
shoreline,BALA16,42.26134111,-88.14064335,
shoreline,BALA17,42.26134111,-88.14064335,
shoreline,BALA18,42.26134111,-88.14064335,
shoreline,BALA19,42.26134111,-88.14064335,
shoreline,BALA20,42.26134111,-88.14064335,
shoreline,BALA21,42.26134111,-88.14064335,
shoreline,BALA22,42.26134111,-88.14064335,
shoreline,BALA23,42.26134111,-88.14064335,
shoreline,BALA24,42.26134111,-88.14064335,
shoreline,BALA25,42.26134111,-88.14064335,
shoreline,BALA26,42.26134111,-88.14064335,
shoreline,BALA27,42.26134111,-88.14064335,
shoreline,BALA28,42.26134111,-88.14064335,
shoreline,BALA29,42.26134111,-88.14064335,
shoreline,BALA30,42.26134111,-88.14064335,
treesNearShoreline,CRLA01,42.49860505,-88.09087512,
treesNearShoreline,CRLA02,42.49878689,-88.09047503,
treesNearShoreline,CRLA03,42.49878689,-88.09047503,
treesNearShoreline,CRLA04,42.49882481,-88.09046421,
treesNearShoreline,CRLA05,42.49918777,-88.08991918,
treesNearShoreline,CRLA06,42.49918777,-88.08991918,
treesNearShoreline,CRLA07,42.49918777,-88.08991918,
treesNearShoreline,CRLA08,42.49944955,-88.0898488,
treesNearShoreline,CRLA09,42.49944955,-88.0898488,
treesNearShoreline,CRLA10,42.49992728,-88.08886998,
treesNearShoreline,CRLA11,42.49992728,-88.08886998,
treesNearShoreline,CRLA12,42.49992728,-88.08886998,
treesNearShoreline,CRLA13,42.50025277,-88.08854865,
treesNearShoreline,CRLA14,42.50025277,-88.08854865,
treesNearShoreline,CRLA15,42.50025277,-88.08854865,
treesNearShoreline,CRLA16,42.50025277,-88.08854865,
treesNearShoreline,CRLA17,42.50060138,-88.08753721,
treesNearShoreline,CRLA18,42.50060138,-88.08753721,
treesNearShoreline,CRLA19,42.5006762,-88.08696067, 
treesNearShoreline,CRLA20,42.5006762,-88.08696067,
treesNearShoreline,CRLA21,42.49860505,-88.09087512,
treesNearShoreline,CRLA22,42.49983527,-88.0852595,
treesNearShoreline,CRLA23,42.49983527,-88.0852595,
treesNearShoreline,CRLA24,42.49983527,-88.0852595,
treesNearShoreline,CRLA25,42.49925497,-88.0846596,
treesNearShoreline,CRLA26,42.49918538,-88.08495574,
treesNearShoreline,CRLA27,42.49910889,-88.08475853,
treesNearShoreline,CRLA28,42.49885875,-88.08458859,
treesNearShoreline,CRLA29,42.49885875,-88.08458859,
treesNearShoreline,CRLA30,42.49836355,-88.08424733,
treesNearShoreline,LOLA01,42.44836781,-88.08566537,
treesNearShoreline,LOLA02,42.44836781,-88.08566537,
treesNearShoreline,LOLA03,42.44853492,-88.08528927,
treesNearShoreline,LOLA04,42.44875485,-88.08448611,
treesNearShoreline,LOLA05,42.44869749,-88.08420215,
treesNearShoreline,LOLA06,42.44910437,-88.08396916,
treesNearShoreline,LOLA07,42.44896928,-88.08444711,
treesNearShoreline,LOLA08,42.44928624,-88.08354318,
treesNearShoreline,LOLA09,42.44928624,-88.08354318,
treesNearShoreline,LOLA10,42.44949688,-88.08300935,
treesNearShoreline,LOLA11,42.44949688,-88.08300935,
treesNearShoreline,LOLA12,42.44949688,-88.08300935,
treesNearShoreline,LOLA13,42.44991776,-88.08257169,
treesNearShoreline,LOLA14,42.44991776,-88.08257169,
treesNearShoreline,LOLA15,42.44991776,-88.08257169,
treesNearShoreline,LOLA16,42.44991776,-88.08257169,
treesNearShoreline,LOLA17,42.45003406,-88.08123392,
treesNearShoreline,LOLA18,42.45003406,-88.08123392,
treesNearShoreline,LOLA19,42.45003406,-88.08123392,
treesNearShoreline,LOLA20,42.45039683,-88.080598,
treesNearShoreline,LOLA21,42.45039683,-88.080598,
treesNearShoreline,LOLA22,42.45501417,-88.08080694,
treesNearShoreline,LOLA23,42.45501417,-88.08080694,
treesNearShoreline,LOLA24,42.45501417,-88.08080694,
treesNearShoreline,LOLA25,42.45534422,-88.08935204,
treesNearShoreline,LOLA26,42.45534422,-88.08935204,
treesNearShoreline,LOLA27,42.45597182,-88.08864939,
treesNearShoreline,LOLA28,42.45597182,-88.08864939,
treesNearShoreline,LOLA29,42.45107953,-88.08887418,
treesNearShoreline,LOLA30,42.45107953,-88.08887418,
treesNearShoreline,DELA01,42.41720606,-88.06449998,
treesNearShoreline,DELA02,42.41730703,-88.06359063,
treesNearShoreline,DELA03,42.41730703,-88.06359063,
treesNearShoreline,DELA04,42.41730703,-88.06359063,
treesNearShoreline,DELA05,42.41730703,-88.06359063,
treesNearShoreline,DELA06,42.41928258,-88.06277004,
treesNearShoreline,DELA07,42.41928258,-88.06277004,
treesNearShoreline,DELA08,42.41928258,-88.06277004,
treesNearShoreline,DELA09,42.41928258,-88.06277004,
treesNearShoreline,DELA10,42.41928258,-88.06277004,
treesNearShoreline,DELA11,42.42020932,-88.06182694,
treesNearShoreline,DELA12,42.42020932,-88.06182694,
treesNearShoreline,DELA13,42.42020932,-88.06182694,
treesNearShoreline,DELA14,42.42041276,-88.06203515,
treesNearShoreline,DELA15,42.41761975,-88.06572159,
treesNearShoreline,DELA16,42.41761975,-88.06572159,
treesNearShoreline,DELA17,42.41773271,-88.06777914,
treesNearShoreline,DELA18,42.41773271,-88.06777914,
treesNearShoreline,DELA19,42.41918844,-88.06193105,
treesNearShoreline,DELA20,42.41918844,-88.06193105,
treesNearShoreline,DELA21,42.41616929,-88.06457536,
treesNearShoreline,DELA22,42.41616929,-88.06457536,
treesNearShoreline,DELA23,42.41616929,-88.06457536,
treesNearShoreline,DELA24,42.41616929,-88.06457536,
treesNearShoreline,DELA25,42.41616929,-88.06457536,
treesNearShoreline,DELA26,42.41742035,-88.06305488,
treesNearShoreline,DELA27,42.41804702,-88.0623086,
treesNearShoreline,DELA28,42.41926363,-88.06166491,
treesNearShoreline,DELA29,42.41926363,-88.06166491,
treesNearShoreline,DELA30,42.42021165,-88.06054233,
treesNearShoreline,CELA01,42.41718842,-88.08745005,
treesNearShoreline,CELA02,42.41718842,-88.08745005,
treesNearShoreline,CELA03,42.41718842,-88.08745005,
treesNearShoreline,CELA04,42.41718842,-88.08745005,
treesNearShoreline,CELA05,42.41718842,-88.08745005,
treesNearShoreline,CELA06,42.41843374,-88.08595374,
treesNearShoreline,CELA07,42.41843374,-88.08595374,
treesNearShoreline,CELA08,42.41843374,-88.08595374,
treesNearShoreline,CELA09,42.41843374,-88.08595374,
treesNearShoreline,CELA10,42.41843374,-88.08595374,
treesNearShoreline,CELA11,42.41843374,-88.08595374,
treesNearShoreline,CELA12,42.41843374,-88.08595374,
treesNearShoreline,CELA13,42.41831751,-88.08445074,
treesNearShoreline,CELA14,42.41831751,-88.08445074,
treesNearShoreline,CELA15,42.41831751,-88.08445074,
treesNearShoreline,CELA16,42.41831751,-88.08445074,
treesNearShoreline,CELA17,42.41831751,-88.08445074,
treesNearShoreline,CELA18,42.41831751,-88.08445074,
treesNearShoreline,CELA19,42.41831751,-88.08445074,
treesNearShoreline,CELA20,42.41936789,-88.08161307,
treesNearShoreline,CELA21,42.41936789,-88.08161307,
treesNearShoreline,CELA22,42.41990725,-88.080347,
treesNearShoreline,CELA23,42.42068517,-88.0809385,
treesNearShoreline,CELA24,42.42068517,-88.0809385,
treesNearShoreline,CELA25,42.42068517,-88.0809385,
treesNearShoreline,CELA26,42.42068517,-88.0809385,
treesNearShoreline,CELA27,42.42068517,-88.0809385,
treesNearShoreline,CELA28,42.42068517,-88.0809385,
treesNearShoreline,CELA29,42.41651608,-88.08884044,
treesNearShoreline,CELA30,42.41651608,-88.08884044,
treesNearShoreline,ALMA01,42.33499153,-87.98398232,
treesNearShoreline,ALMA02,42.33499153,-87.98398232,
treesNearShoreline,ALMA03,42.33499153,-87.98398232,
treesNearShoreline,ALMA04,42.33499153,-87.98398232,
treesNearShoreline,ALMA05,42.33499153,-87.98398232,
treesNearShoreline,ALMA06,42.33521523,-87.98478803,
treesNearShoreline,ALMA07,42.33520124,-87.98320119,
treesNearShoreline,ALMA08,42.33573253,-87.9834376,
treesNearShoreline,ALMA09,42.33494652,-87.98521577,
treesNearShoreline,ALMA10,42.33494652,-87.98521577,
treesNearShoreline,ALMA11,42.33487662,-87.98414906,
treesNearShoreline,ALMA12,42.33487941,-87.9856905,
treesNearShoreline,ALMA13,42.33487941,-87.9856905,
treesNearShoreline,ALMA14,42.33487941,-87.9856905,
treesNearShoreline,ALMA15,42.33487941,-87.9856905,
treesNearShoreline,ALMA16,42.33479411,-87.9866078,
treesNearShoreline,ALMA17,42.33479411,-87.9866078,
treesNearShoreline,ALMA18,42.33504017,-87.98703147,
treesNearShoreline,ALMA19,42.33504017,-87.98703147,
treesNearShoreline,ALMA20,42.33504017,-87.98703147,
treesNearShoreline,ALMA21,42.33549177,-87.98688585,
treesNearShoreline,ALMA22,42.33549177,-87.98688585,
treesNearShoreline,ALMA23,42.33595455,-87.98631278,
treesNearShoreline,ALMA24,42.33617183,-87.98598214,
treesNearShoreline,ALMA25,42.33617183,-87.98598214,
treesNearShoreline,ALMA26,42.33617183,-87.98598214,
treesNearShoreline,ALMA27,42.33625013,-87.98536556,
treesNearShoreline,ALMA28,42.33625013,-87.98536556,
treesNearShoreline,ALMA29,42.33625013,-87.98536556,
treesNearShoreline,ALMA30,42.33663321,-87.98479625,
treesNearShoreline,SAPO01,42.33366348,-88.01319015,
treesNearShoreline,SAPO02,42.33342376,-88.01314496,
treesNearShoreline,SAPO03,42.33342376,-88.01314496,
treesNearShoreline,SAPO04,42.33342376,-88.01314496,
treesNearShoreline,SAPO05,42.33342376,-88.01314496,
treesNearShoreline,SAPO06,42.33342376,-88.01314496,
treesNearShoreline,SAPO07,42.33342376,-88.01314496,
treesNearShoreline,SAPO08,42.33342376,-88.01314496,
treesNearShoreline,SAPO09,42.33342376,-88.01314496,
treesNearShoreline,SAPO10,42.33342376,-88.01314496,
treesNearShoreline,SAPO11,42.3339214,-88.01354348,
treesNearShoreline,SAPO12,42.3339214,-88.01354348,
treesNearShoreline,SAPO13,42.3339214,-88.01354348,
treesNearShoreline,SAPO14,42.3339214,-88.01354348,
treesNearShoreline,SAPO15,42.3339214,-88.01354348,
treesNearShoreline,SAPO16,42.33402717,-88.01322872,
treesNearShoreline,SAPO17,42.33402717,-88.01322872,
treesNearShoreline,SAPO18,42.33413212,-88.01335749,
treesNearShoreline,SAPO19,42.33413212,-88.01335749,
treesNearShoreline,SAPO20,42.33413212,-88.01335749,
treesNearShoreline,SAPO21,42.3339336,-88.01309225,
treesNearShoreline,SAPO22,42.33369929,-88.01293047,
treesNearShoreline,SAPO23,42.33369929,-88.01293047,
treesNearShoreline,SAPO24,42.33369929,-88.01293047,
treesNearShoreline,SAPO25,42.33369929,-88.01293047,
treesNearShoreline,SAPO26,42.33364219,-88.01238344,
treesNearShoreline,SAPO27,42.33364219,-88.01238344,
treesNearShoreline,SAPO28,42.33364219,-88.01238344,
treesNearShoreline,SAPO29,42.33362428,-88.01181555,
treesNearShoreline,SAPO30,42.33367229,-88.01237354,
treesNearShoreline,LELA01,42.32736807,-88.00987881,
treesNearShoreline,LELA02,42.32736807,-88.00987881,
treesNearShoreline,LELA03,42.32736807,-88.00987881,
treesNearShoreline,LELA04,42.32736807,-88.00987881,
treesNearShoreline,LELA05,42.32736807,-88.00987881,
treesNearShoreline,LELA06,42.32736807,-88.00987881,
treesNearShoreline,LELA07,42.32736807,-88.00987881,
treesNearShoreline,LELA08,42.32736807,-88.00987881,
treesNearShoreline,LELA09,42.32736807,-88.00987881,
treesNearShoreline,LELA10,42.32736807,-88.00987881,
treesNearShoreline,LELA11,42.32736807,-88.00987881,
treesNearShoreline,LELA12,42.32736807,-88.00987881,
treesNearShoreline,LELA13,42.32736807,-88.00987881,
treesNearShoreline,LELA14,42.32736807,-88.00987881,
treesNearShoreline,LELA15,42.32736807,-88.00987881,
treesNearShoreline,LELA16,42.32736807,-88.00987881,
treesNearShoreline,LELA17,42.32736807,-88.00987881,
treesNearShoreline,LELA18,42.32768204,-88.01062254,
treesNearShoreline,LELA19,42.32768204,-88.01062254,
treesNearShoreline,LELA20,42.32768204,-88.01062254,
treesNearShoreline,LELA21,42.32768204,-88.01062254,
treesNearShoreline,LELA22,42.32847144,-88.01046639,
treesNearShoreline,LELA23,42.32847144,-88.01046639,
treesNearShoreline,LELA24,42.32847144,-88.01046639,
treesNearShoreline,LELA25,42.32847144,-88.01046639,
treesNearShoreline,LELA26,42.3265863,-88.01186779,
treesNearShoreline,LELA27,42.3265863,-88.01186779,
treesNearShoreline,LELA28,42.3265863,-88.01186779,
treesNearShoreline,LELA29,42.3293362,-88.01065259,
treesNearShoreline,LELA30,42.3293362,-88.01065259,
treesNearShoreline,BALA01,42.26108318,-88.13995905,
treesNearShoreline,BALA02,42.26108318,-88.13995905,
treesNearShoreline,BALA03,42.2610233,-88.13924835,
treesNearShoreline,BALA04,42.2610233,-88.13924835,
treesNearShoreline,BALA05,42.26112484,-88.1397198,
treesNearShoreline,BALA06,42.26074209,-88.13927297,
treesNearShoreline,BALA07,42.26042183,-88.13833007,
treesNearShoreline,BALA08,42.26078637,-88.1383934,
treesNearShoreline,BALA09,42.2606796,-88.13923779,
treesNearShoreline,BALA10,42.26100245,-88.14032142,
treesNearShoreline,BALA11,42.26053636,-88.1403214,
treesNearShoreline,BALA12,42.26053636,-88.1403214,
treesNearShoreline,BALA13,42.26053636,-88.1403214,
treesNearShoreline,BALA14,42.26053636,-88.1403214,
treesNearShoreline,BALA15,42.2599896,-88.13681722,
treesNearShoreline,BALA16,42.26031247,-88.13576527,
treesNearShoreline,BALA17,42.260552,-88.13435797,
treesNearShoreline,BALA18,42.260552,-88.13435797,
treesNearShoreline,BALA19,42.26086181,-88.13295064,
treesNearShoreline,BALA20,42.26065089,-88.1326305,
treesNearShoreline,BALA21,42.26165072,-88.13153975,
treesNearShoreline,BALA22,42.26165072,-88.13153975,
treesNearShoreline,BALA23,42.26093178,-88.14140504,
treesNearShoreline,BALA24,42.26093178,-88.14140504,
treesNearShoreline,BALA25,42.26093178,-88.14140504,
treesNearShoreline,BALA26,42.26157488,-88.14245354,
treesNearShoreline,BALA27,42.26224925,-88.14284061,
treesNearShoreline,BALA28,42.26224925,-88.14284061,
treesNearShoreline,BALA29,42.26224925,-88.14284061,
treesNearShoreline,BALA30,42.26224925,-88.14284061,
